Feature,weight,gain,cover,total_gain,total_cover
category_last_Exfoliadores de Pies y Manos,0.0,0.0,0.0,0.0,0.0
category_last_Exhibidoras,0.0,0.0,0.0,0.0,0.0
category_last_Exhibidoras de Autitos,0.0,0.0,0.0,0.0,0.0
category_last_Exprimidores Eléctricos,0.0,0.0,0.0,0.0,0.0
category_last_Exprimidores Manuales,0.0,0.0,0.0,0.0,0.0
category_last_Extensiones,0.0,0.0,0.0,0.0,0.0
category_last_Extensiones de Pestañas,0.0,0.0,0.0,0.0,0.0
category_last_Extractores,0.0,0.0,0.0,0.0,0.0
category_last_Extractores de Aire,0.0,0.0,0.0,0.0,0.0
category_last_Extractores de Tornillo,0.0,0.0,0.0,0.0,0.0
category_last_Extractores para Baños,0.0,0.0,0.0,0.0,0.0
category_last_Extractores y Purificadores,0.0,0.0,0.0,0.0,0.0
category_last_Fajas,0.0,0.0,0.0,0.0,0.0
category_last_Fajas Anti Ronquidos,0.0,0.0,0.0,0.0,0.0
category_last_Fajas Lumbares y Abdominales,0.0,0.0,0.0,0.0,0.0
category_last_Fajas Reductoras,0.0,0.0,0.0,0.0,0.0
category_last_Fanales,0.0,0.0,0.0,0.0,0.0
category_last_Faroles,0.0,0.0,0.0,0.0,0.0
category_last_Faros Traseros,0.0,0.0,0.0,0.0,0.0
category_last_Faros de Giro,0.0,0.0,0.0,0.0,0.0
category_last_Fermentadores de Cerveza,0.0,0.0,0.0,0.0,0.0
category_last_Fertilizantes,0.0,0.0,0.0,0.0,0.0
category_last_Fichas,0.0,0.0,0.0,0.0,0.0
category_last_Fideos,0.0,0.0,0.0,0.0,0.0
category_last_Fidget Spinners,0.0,0.0,0.0,0.0,0.0
category_last_Filamentos,0.0,0.0,0.0,0.0,0.0
category_last_Filmadoras y Cámaras de Acción,1.0,3.268310546875,2405.653076171875,3.268310546875,2405.653076171875
category_last_Filtros,0.0,0.0,0.0,0.0,0.0
category_last_Filtros Anti-Pop,0.0,0.0,0.0,0.0,0.0
category_last_Filtros de Aceite,0.0,0.0,0.0,0.0,0.0
category_last_Filtros de Agua,0.0,0.0,0.0,0.0,0.0
category_last_Filtros de Habitáculo,0.0,0.0,0.0,0.0,0.0
category_last_Filtros para Aires Ac.,0.0,0.0,0.0,0.0,0.0
category_last_Filtros para Lavarropas,0.0,0.0,0.0,0.0,0.0
category_last_Flash para Celulares,0.0,0.0,0.0,0.0,0.0
category_last_Flashes para Cámaras,0.0,0.0,0.0,0.0,0.0
category_last_Flautas,0.0,0.0,0.0,0.0,0.0
category_last_Flechas,0.0,0.0,0.0,0.0,0.0
category_last_Flores Artificiales,0.0,0.0,0.0,0.0,0.0
category_last_Flores de Ducha,2.0,5.755550384521484,366.710205078125,11.511100769042969,733.42041015625
category_last_Foam Roller,0.0,0.0,0.0,0.0,0.0
category_last_Focos,0.0,0.0,0.0,0.0,0.0
category_last_Fondue,0.0,0.0,0.0,0.0,0.0
category_last_Fotocontroles,0.0,0.0,0.0,0.0,0.0
category_last_Frazadas,2.0,4.8328857421875,2640.38134765625,9.665771484375,5280.7626953125
category_last_Freezers,0.0,0.0,0.0,0.0,0.0
category_last_Freidoras,0.0,0.0,0.0,0.0,0.0
category_last_Fresadoras,0.0,0.0,0.0,0.0,0.0
category_last_Fresas,0.0,0.0,0.0,0.0,0.0
category_last_Frigobar,0.0,0.0,0.0,0.0,0.0
category_last_Frutas Secas,0.0,0.0,0.0,0.0,0.0
category_last_Fuelles,0.0,0.0,0.0,0.0,0.0
category_last_Fuentes,0.0,0.0,0.0,0.0,0.0
category_last_Fuentes Poe,0.0,0.0,0.0,0.0,0.0
category_last_Fuentes de Agua,0.0,0.0,0.0,0.0,0.0
category_last_Fuentes para Pedales,0.0,0.0,0.0,0.0,0.0
category_last_Fulares,0.0,0.0,0.0,0.0,0.0
category_last_Fumigadores,0.0,0.0,0.0,0.0,0.0
category_last_Fundas,0.0,0.0,0.0,0.0,0.0
category_last_Fundas Cargadoras,0.0,0.0,0.0,0.0,0.0
category_last_Fundas Cobertoras,0.0,0.0,0.0,0.0,0.0
category_last_Fundas Cubre Bicicleta,0.0,0.0,0.0,0.0,0.0
category_last_Fundas de Gel,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Almohadas,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Almohadones,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Cañas,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Celulares,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Colchones,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Motos,0.0,0.0,0.0,0.0,0.0
category_last_Fundas para Sillones,0.0,0.0,0.0,0.0,0.0
category_last_Fundas y Carcasas Sumergibles,0.0,0.0,0.0,0.0,0.0
category_last_Fundas y Estuches,0.0,0.0,0.0,0.0,0.0
category_last_Fundidor de Cera,0.0,0.0,0.0,0.0,0.0
category_last_Fusores,0.0,0.0,0.0,0.0,0.0
category_last_Futones,0.0,0.0,0.0,0.0,0.0
category_last_Gabinetes,0.0,0.0,0.0,0.0,0.0
category_last_Gabinetes para Herramientas,0.0,0.0,0.0,0.0,0.0
category_last_Galletitas,0.0,0.0,0.0,0.0,0.0
category_last_Gamepads,0.0,0.0,0.0,0.0,0.0
category_last_Gamepads y Joysticks,0.0,0.0,0.0,0.0,0.0
category_last_Ganchos para Cortina de Baño,0.0,0.0,0.0,0.0,0.0
"category_last_Ganchos, Cintas y Elásticos",0.0,0.0,0.0,0.0,0.0
category_last_Garages-Estaciones de Servicio,0.0,0.0,0.0,0.0,0.0
category_last_Garrafas,0.0,0.0,0.0,0.0,0.0
category_last_Gasas,0.0,0.0,0.0,0.0,0.0
category_last_Gases Paralizadores,0.0,0.0,0.0,0.0,0.0
category_last_Gatillos Joystick,0.0,0.0,0.0,0.0,0.0
category_last_Gazebos,0.0,0.0,0.0,0.0,0.0
category_last_Gel para Uñas Esculpidas,0.0,0.0,0.0,0.0,0.0
category_last_Gift Cards,0.0,0.0,0.0,0.0,0.0
category_last_Gimnasios,0.0,0.0,0.0,0.0,0.0
category_last_Gin,0.0,0.0,0.0,0.0,0.0
category_last_Globos,0.0,0.0,0.0,0.0,0.0
category_last_Golosinas,0.0,0.0,0.0,0.0,0.0
category_last_Gomas de Borrar,0.0,0.0,0.0,0.0,0.0
category_last_Gomeras,0.0,0.0,0.0,0.0,0.0
category_last_Gorras,0.0,0.0,0.0,0.0,0.0
category_last_Gorros,0.0,0.0,0.0,0.0,0.0
category_last_Gorros Tácticos,0.0,0.0,0.0,0.0,0.0
"category_last_Gorros, Sombreros y Boinas",0.0,0.0,0.0,0.0,0.0
category_last_Grabadores DVR,0.0,0.0,0.0,0.0,0.0
category_last_Gradillas,0.0,0.0,0.0,0.0,0.0
category_last_Granola,0.0,0.0,0.0,0.0,0.0
category_last_Griferías,1.0,6.2838134765625,959.8250122070312,6.2838134765625,959.8250122070312
category_last_Griferías Convencionales,0.0,0.0,0.0,0.0,0.0
category_last_Griferías Eléctricas,0.0,0.0,0.0,0.0,0.0
category_last_Grupos Electrógenos,0.0,0.0,0.0,0.0,0.0
category_last_Guantes,0.0,0.0,0.0,0.0,0.0
category_last_Guantes Descartables,0.0,0.0,0.0,0.0,0.0
category_last_Guantes de Arquero,0.0,0.0,0.0,0.0,0.0
category_last_Guantes y Mitones,0.0,0.0,0.0,0.0,0.0
category_last_Guardabarros,0.0,0.0,0.0,0.0,0.0
category_last_Guardapolvos,0.0,0.0,0.0,0.0,0.0
category_last_Gubias,0.0,0.0,0.0,0.0,0.0
category_last_Guitarras,0.0,0.0,0.0,0.0,0.0
category_last_Habanos,0.0,0.0,0.0,0.0,0.0
category_last_Hachas,0.0,0.0,0.0,0.0,0.0
category_last_Hamacas,0.0,0.0,0.0,0.0,0.0
category_last_Hamacas Paraguayas,0.0,0.0,0.0,0.0,0.0
category_last_Hand Grips,0.0,0.0,0.0,0.0,0.0
category_last_Handies,0.0,0.0,0.0,0.0,0.0
category_last_Harina,0.0,0.0,0.0,0.0,0.0
category_last_Heladeras,0.0,0.0,0.0,0.0,0.0
category_last_Heladeras Térmicas,0.0,0.0,0.0,0.0,0.0
category_last_Herramientas de Juguete,0.0,0.0,0.0,0.0,0.0
category_last_Hidrolavadoras,1.0,8.91357421875,3984.8837890625,8.91357421875,3984.8837890625
category_last_Hidráulicos,0.0,0.0,0.0,0.0,0.0
category_last_Hieleras,0.0,0.0,0.0,0.0,0.0
category_last_Hilo Dental,0.0,0.0,0.0,0.0,0.0
category_last_Hilo Eléctrico,0.0,0.0,0.0,0.0,0.0
category_last_Hilos,0.0,0.0,0.0,0.0,0.0
category_last_Home Theaters,0.0,0.0,0.0,0.0,0.0
category_last_Hornos,0.0,0.0,0.0,0.0,0.0
category_last_Hornos Industriales,0.0,0.0,0.0,0.0,0.0
category_last_Hornos de Pan,0.0,0.0,0.0,0.0,0.0
category_last_Hoverboards,0.0,0.0,0.0,0.0,0.0
category_last_Hubs USB,0.0,0.0,0.0,0.0,0.0
category_last_Huesos,0.0,0.0,0.0,0.0,0.0
category_last_Huevitos y Sillitas para Autos,0.0,0.0,0.0,0.0,0.0
category_last_Huevos de Pascua,0.0,0.0,0.0,0.0,0.0
category_last_Humidores,0.0,0.0,0.0,0.0,0.0
category_last_Humo,0.0,0.0,0.0,0.0,0.0
category_last_Identificadores de Vasos,0.0,0.0,0.0,0.0,0.0
category_last_Iluminación Continua,0.0,0.0,0.0,0.0,0.0
category_last_Iluminadores,0.0,0.0,0.0,0.0,0.0
category_last_Imanes de Neodimio,0.0,0.0,0.0,0.0,0.0
category_last_Impresoras,0.0,0.0,0.0,0.0,0.0
category_last_Impresoras 3D,0.0,0.0,0.0,0.0,0.0
category_last_Impresoras de Etiquetas,0.0,0.0,0.0,0.0,0.0
category_last_Impresoras para Celulares,0.0,0.0,0.0,0.0,0.0
category_last_Inalámbricos,0.0,0.0,0.0,0.0,0.0
category_last_Incubadoras,0.0,0.0,0.0,0.0,0.0
category_last_Individuales,0.0,0.0,0.0,0.0,0.0
category_last_Inflables para Piscina,0.0,0.0,0.0,0.0,0.0
category_last_Infladores Eléctricos,0.0,0.0,0.0,0.0,0.0
category_last_Infladores de Mano,0.0,0.0,0.0,0.0,0.0
category_last_Ingletadoras,0.0,0.0,0.0,0.0,0.0
category_last_Inmovillizadores Eléctricos,0.0,0.0,0.0,0.0,0.0
category_last_Inodoros,0.0,0.0,0.0,0.0,0.0
category_last_Insecticidas,0.0,0.0,0.0,0.0,0.0
category_last_Interfaces de Audio,0.0,0.0,0.0,0.0,0.0
category_last_Interfaces de Guitarras,0.0,0.0,0.0,0.0,0.0
category_last_Interruptores Diferenciales,0.0,0.0,0.0,0.0,0.0
category_last_Invitaciones y Tarjetas,0.0,0.0,0.0,0.0,0.0
category_last_Ionizadores Solares,0.0,0.0,0.0,0.0,0.0
category_last_Jabones,0.0,0.0,0.0,0.0,0.0
category_last_Jabón Líquido para Ropa,4.0,12.987762451171875,3081.82763671875,51.9510498046875,12327.310546875
category_last_Jabón en Polvo,0.0,0.0,0.0,0.0,0.0
category_last_Jarras,0.0,0.0,0.0,0.0,0.0
category_last_Jarras Eléctricas,2.0,7.955169677734375,1487.7139892578125,15.91033935546875,2975.427978515625
category_last_Jeringas,0.0,0.0,0.0,0.0,0.0
category_last_Jiggers,0.0,0.0,0.0,0.0,0.0
category_last_Joysticks,0.0,0.0,0.0,0.0,0.0
category_last_Juegos Completos,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Arrastre,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Comedor,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Encastre,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Living,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Mate,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Mesa,1.0,11.139923095703125,278.9246826171875,11.139923095703125,278.9246826171875
category_last_Juegos de Muebles de Jardín,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Sommier y Colchón,0.0,0.0,0.0,0.0,0.0
category_last_Juegos de Vajilla,0.0,0.0,0.0,0.0,0.0
category_last_Jugos Líquidos,0.0,0.0,0.0,0.0,0.0
category_last_Jugueras,0.0,0.0,0.0,0.0,0.0
category_last_Juguetes,0.0,0.0,0.0,0.0,0.0
category_last_Juguetes para el Baño,0.0,0.0,0.0,0.0,0.0
category_last_Kartings a Pedal,0.0,0.0,0.0,0.0,0.0
category_last_Kayaks,0.0,0.0,0.0,0.0,0.0
category_last_Kit de Filtros,0.0,0.0,0.0,0.0,0.0
category_last_Kit de Limpieza de Armas,0.0,0.0,0.0,0.0,0.0
category_last_Kit de Seguridad para Autos,0.0,0.0,0.0,0.0,0.0
category_last_Kits,0.0,0.0,0.0,0.0,0.0
category_last_Kits - Mouse y Teclado,0.0,0.0,0.0,0.0,0.0
category_last_Kits Depilatorios,0.0,0.0,0.0,0.0,0.0
category_last_Kits Escolares,0.0,0.0,0.0,0.0,0.0
category_last_Kits Imprimibles para Fiestas,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Antenas Parabólicas,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Arte para Niños,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Barras y Discos,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Bombas y Filtros,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Cuidado de la Piel,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Cuidado para Bebés,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Estéreos y Parlantes,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Herramientas,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Limpieza de Cámaras,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Limpieza de Piscina,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Manifolds,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Monitoreo,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Rulemanes y Sellos,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Trenes Delanteros,0.0,0.0,0.0,0.0,0.0
category_last_Kits de Xenón,0.0,0.0,0.0,0.0,0.0
category_last_Kits para Barba,0.0,0.0,0.0,0.0,0.0
category_last_Kits para Manicura,0.0,0.0,0.0,0.0,0.0
category_last_Kits para Minitornos,0.0,0.0,0.0,0.0,0.0
category_last_Kits para Uñas Gelificadas,0.0,0.0,0.0,0.0,0.0
category_last_LED,0.0,0.0,0.0,0.0,0.0
category_last_Labiales,0.0,0.0,0.0,0.0,0.0
category_last_Ladrillos de Vidrio,0.0,0.0,0.0,0.0,0.0
category_last_Ladrillos para Pilates y Yoga,0.0,0.0,0.0,0.0,0.0
category_last_Lampazos y Mopas,5.0,16.8961181640625,4416.9326171875,84.4805908203125,22084.6640625
category_last_Lanas,0.0,0.0,0.0,0.0,0.0
category_last_Lapiceras,0.0,0.0,0.0,0.0,0.0
category_last_Laptops,0.0,0.0,0.0,0.0,0.0
category_last_Lasers,0.0,0.0,0.0,0.0,0.0
category_last_Latas,0.0,0.0,0.0,0.0,0.0
category_last_Latas y Botellas,0.0,0.0,0.0,0.0,0.0
category_last_Lavandinas,0.0,0.0,0.0,0.0,0.0
category_last_Lavarropas y Lavasecarropas,0.0,0.0,0.0,0.0,0.0
category_last_Lavavajillas,0.0,0.0,0.0,0.0,0.0
category_last_Leche,0.0,0.0,0.0,0.0,0.0
category_last_Leche Maternizada,0.0,0.0,0.0,0.0,0.0
category_last_Lectores de Código de Barras ,0.0,0.0,0.0,0.0,0.0
category_last_Lectores de Huellas Digitales,0.0,0.0,0.0,0.0,0.0
category_last_Lectores de Memorias,0.0,0.0,0.0,0.0,0.0
category_last_Lectores de Tarjetas,0.0,0.0,0.0,0.0,0.0
category_last_Leds,0.0,0.0,0.0,0.0,0.0
category_last_Lentes,0.0,0.0,0.0,0.0,0.0
category_last_Lentes de Realidad Virtual,0.0,0.0,0.0,0.0,0.0
category_last_Lentes para Ciclismo,0.0,0.0,0.0,0.0,0.0
category_last_Lentes sin Graduación,0.0,0.0,0.0,0.0,0.0
category_last_Leñeros,0.0,0.0,0.0,0.0,0.0
category_last_Libros,0.0,0.0,0.0,0.0,0.0
category_last_Licores,0.0,0.0,0.0,0.0,0.0
category_last_Licuadoras,0.0,0.0,0.0,0.0,0.0
category_last_Lijadoras,0.0,0.0,0.0,0.0,0.0
category_last_Lijas,0.0,0.0,0.0,0.0,0.0
category_last_Limas,0.0,0.0,0.0,0.0,0.0
category_last_Limpia Vidrios Magnéticos,0.0,0.0,0.0,0.0,0.0
category_last_Limpiadores Multiuso,0.0,0.0,0.0,0.0,0.0
category_last_Limpiadores a Vapor,0.0,0.0,0.0,0.0,0.0
category_last_Limpiadores de Cuero,0.0,0.0,0.0,0.0,0.0
category_last_Limpiadores de Oídos,0.0,0.0,0.0,0.0,0.0
category_last_Limpiadores de Pantallas,0.0,0.0,0.0,0.0,0.0
category_last_Lingas,0.0,0.0,0.0,0.0,0.0
category_last_Lingas de Equipaje,0.0,0.0,0.0,0.0,0.0
category_last_Literas,0.0,0.0,0.0,0.0,0.0
category_last_Llamadores de Ángeles,0.0,0.0,0.0,0.0,0.0
category_last_Llanas y Fratachos,0.0,0.0,0.0,0.0,0.0
category_last_Llantas de Autos y Camionetas,0.0,0.0,0.0,0.0,0.0
category_last_Llantas para Camiones,0.0,0.0,0.0,0.0,0.0
category_last_Llaveros,0.0,0.0,0.0,0.0,0.0
category_last_Llaveros de Promoción,0.0,0.0,0.0,0.0,0.0
category_last_Llaves,0.0,0.0,0.0,0.0,0.0
category_last_Llaves Conmutadoras,0.0,0.0,0.0,0.0,0.0
category_last_Llaves de Impacto,0.0,0.0,0.0,0.0,0.0
category_last_Llaves de Luz,0.0,0.0,0.0,0.0,0.0
category_last_Localizadores de Llaves,0.0,0.0,0.0,0.0,0.0
category_last_Lociones,0.0,0.0,0.0,0.0,0.0
category_last_Lonas Playeras,0.0,0.0,0.0,0.0,0.0
category_last_Longboards,0.0,0.0,0.0,0.0,0.0
category_last_Lubricantes,0.0,0.0,0.0,0.0,0.0
category_last_Luces,0.0,0.0,0.0,0.0,0.0
category_last_Luces Led Profesionales,0.0,0.0,0.0,0.0,0.0
category_last_Luces Led para Inodoros,0.0,0.0,0.0,0.0,0.0
category_last_Luces Sumergibles,0.0,0.0,0.0,0.0,0.0
category_last_Luces de Emergencia,0.0,0.0,0.0,0.0,0.0
category_last_Luces de Navidad,0.0,0.0,0.0,0.0,0.0
category_last_Luces para Piletas,0.0,0.0,0.0,0.0,0.0
category_last_Luncheras Escolares,0.0,0.0,0.0,0.0,0.0
category_last_Lupas,0.0,0.0,0.0,0.0,0.0
category_last_Lustradoras,0.0,0.0,0.0,0.0,0.0
category_last_Luxómetros,0.0,0.0,0.0,0.0,0.0
category_last_Lámpara Solar,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas RGB,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas Repelentes,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas USB,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas de Lava,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas de Pared,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas de Pie,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas de Sal,0.0,0.0,0.0,0.0,0.0
category_last_Lámparas de Techo,0.0,0.0,0.0,0.0,0.0
category_last_Lápices,0.0,0.0,0.0,0.0,0.0
category_last_Lápices Detectores,0.0,0.0,0.0,0.0,0.0
category_last_Lápices Ópticos,0.0,0.0,0.0,0.0,0.0
category_last_Lásers Profesionales,0.0,0.0,0.0,0.0,0.0
category_last_Líquido,0.0,0.0,0.0,0.0,0.0
category_last_Líquidos,0.0,0.0,0.0,0.0,0.0
category_last_Macetas,0.0,0.0,0.0,0.0,0.0
category_last_Maceteros,0.0,0.0,0.0,0.0,0.0
category_last_Machetes,0.0,0.0,0.0,0.0,0.0
category_last_Maletines,0.0,0.0,0.0,0.0,0.0
category_last_Maletines de Herramientas,0.0,0.0,0.0,0.0,0.0
category_last_Maletines de Maquillaje,0.0,0.0,0.0,0.0,0.0
category_last_Mallas,0.0,0.0,0.0,0.0,0.0
category_last_Mamaderas,0.0,0.0,0.0,0.0,0.0
category_last_Mamushkas,0.0,0.0,0.0,0.0,0.0
category_last_Mancuernas y Pesas,0.0,0.0,0.0,0.0,0.0
category_last_Manga,0.0,0.0,0.0,0.0,0.0
category_last_Mangas Pasteleras,0.0,0.0,0.0,0.0,0.0
category_last_Mangas de Compresión,0.0,0.0,0.0,0.0,0.0
category_last_Mangueras,0.0,0.0,0.0,0.0,0.0
category_last_Mangueras de Admisión,0.0,0.0,0.0,0.0,0.0
category_last_Manijas,0.0,0.0,0.0,0.0,0.0
category_last_Manijas y Picaportes de Puerta,0.0,0.0,0.0,0.0,0.0
category_last_Manijones,0.0,0.0,0.0,0.0,0.0
category_last_Manoplas,0.0,0.0,0.0,0.0,0.0
category_last_Mantas,0.0,0.0,0.0,0.0,0.0
category_last_Mantas para Sillones,0.0,0.0,0.0,0.0,0.0
category_last_Manteles,0.0,0.0,0.0,0.0,0.0
category_last_Manuales,0.0,0.0,0.0,0.0,0.0
category_last_Marcadores y Resaltadores,0.0,0.0,0.0,0.0,0.0
category_last_Marcos de Anteojos,0.0,0.0,0.0,0.0,0.0
category_last_Marcos para Espejos,0.0,0.0,0.0,0.0,0.0
category_last_Marcos para Estéreos,0.0,0.0,0.0,0.0,0.0
category_last_Martillos,0.0,0.0,0.0,0.0,0.0
category_last_Martillos Demoledores,0.0,0.0,0.0,0.0,0.0
category_last_Masas y Plastilina,0.0,0.0,0.0,0.0,0.0
category_last_Matafuegos,0.0,0.0,0.0,0.0,0.0
category_last_Mates,0.0,0.0,0.0,0.0,0.0
category_last_Mats,0.0,0.0,0.0,0.0,0.0
category_last_Mazas,0.0,0.0,0.0,0.0,0.0
category_last_Mazas de Ruedas,0.0,0.0,0.0,0.0,0.0
category_last_Mechas,0.0,0.0,0.0,0.0,0.0
category_last_Medallas,0.0,0.0,0.0,0.0,0.0
category_last_Media Streaming,0.0,0.0,0.0,0.0,0.0
category_last_Medias,0.0,0.0,0.0,0.0,0.0
category_last_Medias de Compresión,0.0,0.0,0.0,0.0,0.0
category_last_Medias de Fútbol,0.0,0.0,0.0,0.0,0.0
category_last_Medias de Neoprene,0.0,0.0,0.0,0.0,0.0
category_last_Medias de Trabajo,0.0,0.0,0.0,0.0,0.0
category_last_Medicine Balls,0.0,0.0,0.0,0.0,0.0
category_last_Medidores,0.0,0.0,0.0,0.0,0.0
category_last_Medidores de Distancia,0.0,0.0,0.0,0.0,0.0
category_last_Medidores de Humedad,0.0,0.0,0.0,0.0,0.0
category_last_Medidores de Ph,0.0,0.0,0.0,0.0,0.0
category_last_Megáfonos,0.0,0.0,0.0,0.0,0.0
category_last_Melódicas,0.0,0.0,0.0,0.0,0.0
category_last_Membrana Asfáltica,0.0,0.0,0.0,0.0,0.0
category_last_Memorias,0.0,0.0,0.0,0.0,0.0
category_last_Memorias RAM,0.0,0.0,0.0,0.0,0.0
category_last_Mermeladas,0.0,0.0,0.0,0.0,0.0
category_last_Mesadas,0.0,0.0,0.0,0.0,0.0
category_last_Mesas Didácticas,0.0,0.0,0.0,0.0,0.0
category_last_Mesas Laterales,0.0,0.0,0.0,0.0,0.0
category_last_Mesas Ratonas,0.0,0.0,0.0,0.0,0.0
category_last_Mesas de Apoyo,0.0,0.0,0.0,0.0,0.0
category_last_Mesas de Camping,0.0,0.0,0.0,0.0,0.0
category_last_Mesas de Comedor y Cocina,0.0,0.0,0.0,0.0,0.0
category_last_Mesas de Computación,0.0,0.0,0.0,0.0,0.0
category_last_Mesas de Jardín,0.0,0.0,0.0,0.0,0.0
category_last_Mesas de Luz,0.0,0.0,0.0,0.0,0.0
category_last_Mesas y Sillas para Niños,0.0,0.0,0.0,0.0,0.0
category_last_Metegoles,0.0,0.0,0.0,0.0,0.0
category_last_Metrónomos,0.0,0.0,0.0,0.0,0.0
category_last_Microdermoabrasión,0.0,0.0,0.0,0.0,0.0
category_last_Microondas,0.0,0.0,0.0,0.0,0.0
category_last_Microscopios,0.0,0.0,0.0,0.0,0.0
category_last_Micrófonos,0.0,0.0,0.0,0.0,0.0
category_last_Micrófonos de Karaoke,0.0,0.0,0.0,0.0,0.0
category_last_Mineras,0.0,0.0,0.0,0.0,0.0
category_last_Mini Compresores,0.0,0.0,0.0,0.0,0.0
category_last_Mini Drones,0.0,0.0,0.0,0.0,0.0
category_last_Mini Estudios Fotográficos,0.0,0.0,0.0,0.0,0.0
category_last_Minicomponentes,0.0,0.0,0.0,0.0,0.0
category_last_Minipimers,0.0,0.0,0.0,0.0,0.0
category_last_Minitornos,0.0,0.0,0.0,0.0,0.0
category_last_Mixers de DJs,0.0,0.0,0.0,0.0,0.0
category_last_Mocasines y Oxfords,0.0,0.0,0.0,0.0,0.0
category_last_Mochilas,1.0,7.213465213775635,7528.29345703125,7.213465213775635,7528.29345703125
category_last_Mochilas y Bolsos,0.0,0.0,0.0,0.0,0.0
category_last_Mochilas y Bolsos Maternales,0.0,0.0,0.0,0.0,0.0
category_last_Modelado y Peinado,0.0,0.0,0.0,0.0,0.0
category_last_Moisés y Catres,0.0,0.0,0.0,0.0,0.0
category_last_Moldes,0.0,0.0,0.0,0.0,0.0
category_last_Moldes de Jardín,0.0,0.0,0.0,0.0,0.0
category_last_Moldes para Uñas Esculpidas,0.0,0.0,0.0,0.0,0.0
category_last_Molduras,0.0,0.0,0.0,0.0,0.0
category_last_Molinillos de Granos Manuales,0.0,0.0,0.0,0.0,0.0
category_last_Monitores,0.0,0.0,0.0,0.0,0.0
category_last_Monitores de Estudio,0.0,0.0,0.0,0.0,0.0
category_last_Monitores de Vigilancia,0.0,0.0,0.0,0.0,0.0
category_last_Monopatines,0.0,0.0,0.0,0.0,0.0
category_last_Monopies,0.0,0.0,0.0,0.0,0.0
category_last_Mordillos,0.0,0.0,0.0,0.0,0.0
category_last_Morrales,0.0,0.0,0.0,0.0,0.0
category_last_Morsas,0.0,0.0,0.0,0.0,0.0
category_last_Morteros,0.0,0.0,0.0,0.0,0.0
category_last_Mosquetones,0.0,0.0,0.0,0.0,0.0
category_last_Mosquiteros,0.0,0.0,0.0,0.0,0.0
category_last_Motherboards,0.0,0.0,0.0,0.0,0.0
category_last_Motobombas,0.0,0.0,0.0,0.0,0.0
category_last_Motocultivadores,0.0,0.0,0.0,0.0,0.0
category_last_Motores,0.0,0.0,0.0,0.0,0.0
category_last_Motores Eléctricos,0.0,0.0,0.0,0.0,0.0
category_last_Motores para Lavarropas,0.0,0.0,0.0,0.0,0.0
category_last_Motores para Portón,0.0,0.0,0.0,0.0,0.0
category_last_Motos,0.0,0.0,0.0,0.0,0.0
category_last_Motosierras Eléctricas,0.0,0.0,0.0,0.0,0.0
category_last_Motosierras a Explosión,0.0,0.0,0.0,0.0,0.0
category_last_Mouse Pads,0.0,0.0,0.0,0.0,0.0
category_last_Mouses,0.0,0.0,0.0,0.0,0.0
category_last_Muebles para Baño,0.0,0.0,0.0,0.0,0.0
category_last_Muebles para TV,0.0,0.0,0.0,0.0,0.0
category_last_Multigimnasios,0.0,0.0,0.0,0.0,0.0
category_last_Multímetros,0.0,0.0,0.0,0.0,0.0
category_last_Muñecas y Bebotes,0.0,0.0,0.0,0.0,0.0
category_last_Muñecos de Estimulación,0.0,0.0,0.0,0.0,0.0
category_last_Muñecos y Figuras de Acción,0.0,0.0,0.0,0.0,0.0
